Depth ft,No Core,Minutes,ft by Hr,Torque Min ft-lbf,Torque Max ft-lbf,Head RPM,WOB lb,Flow gpm,SPP psi,ToB 60 rpm,ToB 80 rpm,ToB 100 rpm,ToB,OffBTM Press,Core,Corehead,Lgth barrel,Depth in,Cut lgth,Rec. lgth,% rec,ROP
1475.0,1.0,2.0,30.0,1612,1793.0,75,10000,38,110,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1476.0,2.0,5.0,12.0,1540,1800.0,75,12000,38,157,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1477.0,3.0,8.0,7.5,1616,1746.0,75,15000,35,100,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1478.0,4.0,10.0,6.0,1830,1846.0,75,17000,35,100,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1479.0,5.0,13.0,4.6,1265,1300.0,75,17000,35,62,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1480.0,6.0,14.0,4.3,1356,1380.0,75,17000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1481.0,7.0,10.0,6.0,1210,1350.0,75,17000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1482.0,8.0,12.0,5.0,1850,1940.0,75,20000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1483.0,9.0,17.0,3.5,1342,1362.0,75,20000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1484.0,10.0,16.0,3.8,1104,1340.0,75,20000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1485.0,11.0,13.0,4.6,1100,1280.0,75,20000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1486.0,12.0,13.0,4.6,1080,1200.0,75,19000,120,165,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1487.0,13.0,15.0,4.0,1080,1160.0,75,19000,94,230,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1488.0,14.0,8.0,7.5,1326,1473.0,75,19000,94,63,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1489.0,15.0,5.0,12.0,1659,1810.0,75,19000,60,72,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1490.0,16.0,4.0,15.0,1480,1500.0,75,22000,35,170,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1491.0,17.0,3.0,20.0,1686,1700.0,75,22000,35,180,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1492.0,18.0,4.0,15.0,1700,1750.0,75,22000,35,180,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1493.0,19.0,5.0,12.0,1139,1234.0,75,24000,35,88,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1494.0,20.0,3.0,20.0,1297,1300.0,75,24000,35,87,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1495.0,21.0,4.0,15.0,1200,1382.0,75,24000,35,85,1030,1100,1230,1047,60,1,51538 CM468,20,1474.0,21.0,14.33,68.0,6.8
1496.0,1.0,1.0,60.0,1400,1900.0,79,8000,36,110,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1497.0,2.0,1.0,60.0,1814,1930.0,79,8000,36,110,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1498.0,3.0,1.0,60.0,1910,2044.0,79,10000,36,93,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1499.0,4.0,1.0,60.0,2000,2317.0,79,10000,36,91,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1500.0,5.0,1.0,60.0,2100,2580.0,79,10000,36,80,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1501.0,6.0,1.0,60.0,2100,2230.0,79,10000,36,80,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1502.0,7.0,1.0,60.0,2100,2219.0,79,10000,36,83,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1503.0,8.0,1.0,60.0,2100,2246.0,79,10000,36,88,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1504.0,9.0,1.0,60.0,2250,2350.0,79,10000,36,60,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1505.0,10.0,3.0,20.0,2500,2780.0,79,10000,36,60,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1506.0,11.0,3.0,20.0,2074,2694.0,79,13000,85,159,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1507.0,12.0,4.0,15.0,1829,2056.0,79,13000,85,160,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1508.0,13.0,7.0,8.6,1570,1764.0,79,13000,93,175,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1509.0,14.0,5.0,12.0,1400,1600.0,79,13000,93,175,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1510.0,15.0,2.0,30.0,1810,2400.0,79,13000,36,68,927,1090,1200,1090,63,2,83661 MCP 562,20,1495.0,15.0,12.91,86.0,27.3
1511.0,1.0,1.0,60.0,1321,1550.0,88,10000,41,120,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1512.0,2.0,1.0,60.0,1700,1731.0,88,10000,41,150,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1513.0,3.0,2.0,30.0,1800,1940.0,88,12000,41,150,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1514.0,4.0,3.0,20.0,1733,1845.0,88,12000,41,146,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1515.0,5.0,2.0,30.0,2099,2141.0,88,12000,41,150,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1516.0,6.0,3.0,20.0,2223,2300.0,88,12000,41,150,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1517.0,7.0,9.0,6.7,1190,1360.0,88,12000,65,270,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1518.0,8.0,6.0,10.0,1866,1920.0,88,16000,82,270,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1519.0,9.0,3.0,20.0,1900,2081.0,88,16000,62,150,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1520.0,10.0,4.0,15.0,1810,1900.0,88,16000,52,135,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1521.0,11.0,11.0,5.5,1190,1244.0,88,16000,132,450,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1522.0,12.0,5.0,12.0,1627,1690.0,88,16000,122,220,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1523.0,13.0,2.0,30.0,1824,2004.0,88,16000,68,150,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1524.0,14.0,2.0,30.0,2600,3000.0,88,16000,68,190,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1525.0,15.0,1.0,60.0,1819,2510.0,88,16000,52,153,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1526.0,16.0,1.0,60.0,1924,2318.0,88,16000,52,153,1060,1190,1250,1190,65,3,83661 MCP 562,20,1510.0,16.0,15.16,95.0,17.2
1527.0,1.0,2.0,30.0,2300,2316.0,90,7000,44,150,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1528.0,2.0,3.0,20.0,1723,2306.0,90,8000,44,131,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1529.0,3.0,3.0,20.0,1840,2136.0,90,8000,44,138,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1530.0,4.0,5.0,12.0,2229,2276.0,90,8000,44,150,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1531.0,5.0,5.0,12.0,2200,2405.0,90,12000,44,145,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1532.0,6.0,4.0,15.0,1700,1762.0,90,12000,44,150,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1533.0,7.0,4.0,15.0,1790,1880.0,90,12000,44,170,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1534.0,8.0,2.0,30.0,2197,2370.0,90,15000,44,160,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1535.0,9.0,2.0,30.0,2087,2284.0,90,15000,44,175,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1536.0,10.0,2.0,30.0,2385,2999.0,90,15000,44,181,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1537.0,11.0,4.0,15.0,3175,3341.0,90,15000,44,250,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1538.0,12.0,3.0,20.0,2136,2216.0,90,15000,44,150,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1539.0,13.0,4.0,15.0,2033,2174.0,90,15000,44,140,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1540.0,14.0,4.0,15.0,1665,1759.0,90,15000,44,135,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1541.0,15.0,5.0,12.0,1981,2158.0,90,15000,44,200,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1542.0,16.0,4.0,15.0,2130,2652.0,90,15000,54,160,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1543.0,17.0,5.0,12.0,2036,2184.0,90,15000,54,150,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1544.0,18.0,5.0,12.0,1577,1938.0,90,15000,66,200,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1545.0,19.0,6.0,10.0,1312,1367.0,90,15000,90,380,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1546.0,20.0,4.0,15.0,2312,2700.0,90,15000,48,200,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1547.0,21.0,2.0,30.0,1750,2000.0,90,16000,42,140,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1548.0,22.0,1.0,60.0,2500,3000.0,90,16000,42,90,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1549.0,23.0,1.0,60.0,3000,3200.0,90,16000,42,90,1100,1183,1300,1290,63,4,83661 MCP 562,40,1526.0,23.0,19.5,85.0,17.3
1550.0,1.0,1.0,60.0,1940,2561.0,90,7000,40,71,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1551.0,2.0,1.0,60.0,2605,2940.0,90,7000,40,85,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1552.0,3.0,1.0,60.0,2000,2543.0,90,7000,40,85,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1553.0,4.0,1.0,60.0,2000,2300.0,90,13000,40,105,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1554.0,5.0,1.0,60.0,2000,2710.0,90,13000,40,105,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1555.0,6.0,1.0,60.0,2000,2854.0,90,13000,40,105,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1556.0,7.0,12.0,5.0,1324,1400.0,90,15000,91,106,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1557.0,8.0,12.0,5.0,1300,1395.0,90,15000,113,220,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1558.0,9.0,4.0,15.0,1600,1756.0,90,15000,85,304,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1559.0,10.0,4.0,15.0,1600,1680.0,90,15000,92,180,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1560.0,11.0,3.0,20.0,1600,1647.0,90,15000,92,202,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1561.0,12.0,3.0,20.0,1600,1710.0,90,15000,67,197,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1562.0,13.0,4.0,15.0,1600,1605.0,90,17000,67,116,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1563.0,14.0,3.0,20.0,1600,1638.0,90,17000,65,119,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1564.0,15.0,3.0,20.0,1600,1690.0,90,17000,46,116,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1565.0,16.0,6.0,10.0,1600,1758.0,90,17000,46,210,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1566.0,17.0,7.0,8.6,1600,1600.0,90,17000,48,176,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1567.0,18.0,7.0,8.6,1600,1609.0,90,15000,48,108,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1568.0,19.0,3.0,20.0,1600,1810.0,90,15000,48,81,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1569.0,20.0,1.0,60.0,2031,2839.0,90,15000,48,81,1100,1183,1300,1200,60,5,83661 MCP 562,20,1549.0,20.0,15.83,79.0,15.4
1578.5,1.0,8.0,7.5,1300,1430.0,78,15000,112,230,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1579.5,2.0,4.0,15.0,1500,1648.0,78,15000,66,176,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1580.5,3.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1581.5,4.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1582.5,5.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1583.5,6.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1584.5,7.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1585.5,8.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1586.5,9.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1587.5,10.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1588.5,11.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1589.5,12.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1590.5,13.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1591.5,14.0,1.0,60.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1592.0,14.5,1.0,30.0,1860,2300.0,78,15000,66,150,1000,1130,1200,1130,68,7,83661 MCP 562,20,1577.5,14.5,14.0,97.0,34.5
1446.0,1.0,1.0,60.0,1530,1640.0,70,10000,110,256,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1447.0,2.0,5.0,12.0,1538,1680.0,70,13000,110,264,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1448.0,3.0,4.0,15.0,2300,2530.0,70,13000,65,161,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1449.0,4.0,3.0,20.0,2150,2247.0,70,15000,65,148,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1450.0,5.0,1.0,60.0,1950,2086.0,70,15000,65,145,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1451.0,6.0,1.0,60.0,1800,2120.0,70,15000,65,145,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1452.0,7.0,2.0,30.0,2130,2246.0,70,15000,65,145,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1453.0,8.0,2.0,30.0,2050,2570.0,70,15000,65,145,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1454.0,9.0,2.0,30.0,1800,1980.0,70,18000,51,145,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1455.0,10.0,3.0,20.0,1800,2037.0,70,18000,46,141,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1456.0,11.0,6.0,10.0,1500,1603.0,70,18000,50,135,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1457.0,12.0,4.0,15.0,1600,1700.0,70,15000,67,200,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1458.0,13.0,5.0,12.0,1500,1650.0,70,15000,67,185,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1459.0,14.0,6.0,10.0,1320,1468.0,70,15000,68,175,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1460.0,15.0,6.0,10.0,1340,1400.0,70,15000,67,135,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1461.0,16.0,6.0,10.0,1540,1630.0,70,15000,100,273,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1462.0,17.0,8.0,7.5,1782,1884.0,70,15000,100,340,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1463.0,18.0,5.0,12.0,2560,2714.0,70,15000,108,390,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1464.0,19.0,4.0,15.0,2149,2380.0,70,15000,66,130,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1465.0,20.0,1.0,60.0,2561,2741.0,70,15000,55,96,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1466.0,21.0,2.0,30.0,2308,2450.0,70,15000,35,51,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1467.0,22.0,2.0,30.0,2086,2106.0,70,15000,35,82,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1468.0,23.0,2.0,30.0,2084,2204.0,70,15000,35,107,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1469.0,24.0,2.0,30.0,2031,2130.0,70,15000,35,107,1200,1220,1290,1220,65,1,51523 CM468,40,1445.0,24.0,24.0,100.0,17.4
1470.0,1.0,1.0,60.0,3120,3260.0,80,8000,40,124,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1471.0,2.0,1.0,60.0,2500,2800.0,80,8000,40,124,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1472.0,3.0,1.0,60.0,2980,3700.0,80,8000,40,139,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1473.0,4.0,1.0,60.0,2510,2600.0,80,10000,40,123,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1474.0,5.0,1.0,60.0,2500,2830.0,80,10000,40,124,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1475.0,6.0,1.0,60.0,2560,2830.0,80,10000,40,126,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1476.0,7.0,15.0,4.0,2200,2200.0,80,15000,112,325,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1477.0,8.0,11.0,5.5,1300,1300.0,80,15000,115,331,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1478.0,9.0,8.0,7.5,1300,1300.0,80,15000,90,222,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1479.0,10.0,12.0,5.0,1350,1380.0,80,15000,110,280,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1480.0,11.0,11.0,5.5,1350,1400.0,80,15000,110,280,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1481.0,12.0,15.0,4.0,1350,1400.0,80,15000,110,284,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1482.0,13.0,11.0,5.5,1400,1503.0,80,15000,110,310,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1483.0,14.0,4.0,15.0,1600,1645.0,80,15000,35,105,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1484.0,15.0,1.0,60.0,2700,3000.0,80,15000,35,105,1100,1300,1380,1300,62,2,83661 MCP 562,20,1469.0,15.0,14.25,95.0,9.6
1485.0,1.0,1.0,60.0,3300,3594.0,80,8000,40,90,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1486.0,2.0,1.0,60.0,4250,4367.0,80,8000,40,98,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1487.0,3.0,1.0,60.0,4200,4394.0,80,8000,40,98,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1488.0,4.0,1.0,60.0,4431,4570.0,80,12000,39,98,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1489.0,5.0,1.0,60.0,4400,4593.0,80,12000,39,163,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1490.0,6.0,1.0,60.0,4520,4600.0,80,12000,38,154,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1491.0,7.0,1.0,60.0,4061,4150.0,80,12000,38,120,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1492.0,8.0,1.0,60.0,3510,3640.0,80,12000,39,158,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1493.0,9.0,1.0,60.0,3500,3655.0,80,12000,39,143,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1494.0,10.0,1.0,60.0,3648,3746.0,80,15000,39,168,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1495.0,11.0,1.0,60.0,3740,3820.0,80,15000,41,58,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1496.0,12.0,1.0,60.0,3568,3600.0,80,15000,40,151,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1497.0,13.0,1.0,60.0,3628,3780.0,80,15000,66,163,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1498.0,14.0,1.0,60.0,3500,3653.0,80,15000,67,141,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1499.0,15.0,1.0,60.0,3367,3460.0,80,15000,85,135,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1500.0,16.0,1.0,60.0,2967,3060.0,80,15000,89,199,1950,2200,2100,2000,60,3,83661 MCP 562,20,1484.0,16.0,14.08,88.0,59.3
1501.0,1.0,3.0,20.0,2800,2960.0,80,8000,38,130,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1502.0,2.0,1.0,60.0,2630,2700.0,80,8000,38,130,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1503.0,3.0,1.0,60.0,3000,3140.0,80,8000,38,130,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1504.0,4.0,1.0,60.0,2750,2890.0,80,8000,39,130,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1505.0,5.0,1.0,60.0,2700,2846.0,80,12000,43,110,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
